id,naslov,leto,leto-zacetek,leto-konec,zasluzek,glasovi,dolzina,metascore,oznaka,opis,ocena,igralci,zanri
109579,Deklica in smrt,1994,1994,1994,2104000,24035,103,72,R,A political activist is convinced that her guest is a man who once tortured her for the government.,7.3,"[{'id': 244, 'ime': 'Sigourney Weaver'}, {'id': 1426, 'ime': 'Ben Kingsley'}, {'id': 934179, 'ime': 'Stuart Wilson'}, {'id': 610210, 'ime': 'Krystia Mova'}]","['Drama', 'Mystery', 'Thriller']"
98966,3 Men and a Little Lady,1990,1990,1990,71609321,24032,104,51,,"Three ex-dads quickly discover how empty life is without their little lady, and go to outrageous lengths in their efforts to win their daughter back in this critically acclaimed and equally charming sequel.",5.5,"[{'id': 633, 'ime': 'Tom Selleck'}, {'id': 430, 'ime': 'Steve Guttenberg'}, {'id': 1101, 'ime': 'Ted Danson'}, {'id': 1802, 'ime': 'Nancy Travis'}]","['Comedy', 'Drama', 'Family']"
51378,Ascenseur pour l'échafaud,1958,1958,1958,109257,24019,91,94,,"A self-assured businessman murders his employer, the husband of his mistress, which unintentionally provokes an ill-fated chain of events.",8.0,"[{'id': 603402, 'ime': 'Jeanne Moreau'}, {'id': 740067, 'ime': 'Maurice Ronet'}, {'id': 693560, 'ime': 'Georges Poujouly'}, {'id': 78112, 'ime': 'Yori Bertin'}]","['Crime', 'Drama', 'Thriller']"
809504,Nakljucni moz,2008,2008,2008,,24015,90,14,PG-13,"When talk radio host Emma Lloyd advises one of her listeners to break up with her boyfriend, the jilted ex sets about getting his revenge.",5.6,"[{'id': 235, 'ime': 'Uma Thurman'}, {'id': 604742, 'ime': 'Jeffrey Dean Morgan'}, {'id': 532461, 'ime': 'Justina Machado'}, {'id': 147, 'ime': 'Colin Firth'}]","['Comedy', 'Romance']"
67411,McCabe & Mrs. Miller,1971,1971,1971,8200000,24004,120,93,,"A gambler and a prostitute become business partners in a remote Old West mining town, and their enterprise thrives until a large corporation arrives on the scene.",7.7,"[{'id': 886, 'ime': 'Warren Beatty'}, {'id': 1046, 'ime': 'Julie Christie'}, {'id': 41281, 'ime': 'Rene Auberjonois'}, {'id': 1137, 'ime': 'William Devane'}]","['Drama', 'Western']"
2473602,Get on Up,2014,2014,2014,30513940,24000,139,71,PG-13,A chronicle of James Brown's rise from extreme poverty to become one of the most influential musicians in history.,6.9,"[{'id': 1569276, 'ime': 'Chadwick Boseman'}, {'id': 1734700, 'ime': 'Nelsan Ellis'}, {'id': 101, 'ime': 'Dan Aykroyd'}, {'id': 205626, 'ime': 'Viola Davis'}]","['Biography', 'Drama', 'Music']"
51554,Dracula,1958,1958,1958,,23995,82,67,,"Jonathan Harker begets the ire of Count Dracula after he accepts a job at the vampire's castle under false pretenses, forcing his colleague Dr. Van Helsing to hunt the predatory villain when he targets Harker's loved ones.",7.3,"[{'id': 1088, 'ime': 'Peter Cushing'}, {'id': 489, 'ime': 'Christopher Lee'}, {'id': 1284, 'ime': 'Michael Gough'}, {'id': 834320, 'ime': 'Melissa Stribling'}]","['Drama', 'Horror']"
2855648,Madras Cafe,2013,2013,2013,,23990,130,,,An Indian intelligence agent journeys to a war-torn coastal island to break a resolute rebel group and meets a passionate journalist.,7.7,"[{'id': 5637317, 'ime': 'Raashi Khanna'}, {'id': 1303433, 'ime': 'John Abraham'}, {'id': 3668216, 'ime': 'Nargis Fakhri'}, {'id': 1388463, 'ime': 'Prakash Belawadi'}]","['Action', 'Drama', 'Thriller']"
297494,Aqua Teen Hunger Force,2000–2015,2000,2015,,23986,15,,,"The misadventures of a milkshake, an order of fries, a meatball, and their retired next door neighbor in the suburbs of New Jersey.",7.6,"[{'id': 932302, 'ime': 'Dave Willis'}, {'id': 1052894, 'ime': 'Carey Means'}, {'id': 1075468, 'ime': 'Dana Snyder'}, {'id': 537410, 'ime': 'Matt Maiellaro'}]","['Animation', 'Comedy']"
8851668,The Lovebirds,2020,2020,2020,,23975,86,59,R,A couple (Issa Rae and Kumail Nanjiani) experiences a defining moment in their relationship when they are unintentionally embroiled in a murder mystery.,6.1,"[{'id': 4793987, 'ime': 'Issa Rae'}, {'id': 3529685, 'ime': 'Kumail Nanjiani'}, {'id': 817027, 'ime': 'Paul Sparks'}, {'id': 2319871, 'ime': 'Anna Camp'}]","['Action', 'Comedy', 'Crime']"
2355495,Bosonoga,2014,2014,2014,11766,23975,90,22,PG-13,"The ""black sheep"" son of a wealthy family meets a young psychiatric patient who's been raised in isolation her entire life. He then takes the naive young woman home for his brother's wedding.",6.6,"[{'id': 939697, 'ime': 'Evan Rachel Wood'}, {'id': 5454, 'ime': 'Scott Speedman'}, {'id': 799777, 'ime': 'J.K. Simmons'}, {'id': 1852, 'ime': 'Treat Williams'}]","['Comedy', 'Drama', 'Romance']"
72417,A Woman Under the Influence,1974,1974,1974,13336830,23974,155,88,,"Although wife and mother Mabel is loved by her husband Nick, her mental illness places a strain on the marriage.",8.2,"[{'id': 1687, 'ime': 'Gena Rowlands'}, {'id': 393, 'ime': 'Peter Falk'}, {'id': 237134, 'ime': 'Fred Draper'}, {'id': 746767, 'ime': 'Lady Rowlands'}]","['Drama', 'Romance']"
116756,Kazaam,1996,1996,1996,18876581,23970,93,24,PG,"A troubled kid inadvertently releases a genie, who must grant him any three wishes he requests.",3.0,"[{'id': 641944, 'ime': ""Shaquille O'Neal""}, {'id': 135584, 'ime': 'Francis Capra'}, {'id': 1824, 'ime': 'Ally Walker'}, {'id': 9806, 'ime': 'James Acheson'}]","['Comedy', 'Family', 'Fantasy']"
3152592,Scoob!,2020,2020,2020,,23968,93,43,PG,"Scooby and the gang face their most challenging mystery ever: a plot to unleash the ghost dog Cerberus upon the world. As they race to stop this dogpocalypse, the gang discovers that Scooby has an epic destiny greater than anyone imagined.",5.7,"[{'id': 287182, 'ime': 'Will Forte'}, {'id': 242, 'ime': 'Mark Wahlberg'}, {'id': 5042, 'ime': 'Jason Isaacs'}, {'id': 1752221, 'ime': 'Gina Rodriguez'}]","['Animation', 'Adventure', 'Comedy']"
4972,The Birth of a Nation,1915,1915,1915,10000000,23964,195,,,"The Stoneman family finds its friendship with the Camerons affected by the Civil War, both fighting in opposite armies. The development of the war in their lives plays through to Lincoln's assassination and the birth of the Ku Klux Klan.",6.2,"[{'id': 1273, 'ime': 'Lillian Gish'}, {'id': 550615, 'ime': 'Mae Marsh'}, {'id': 910400, 'ime': 'Henry B. Walthall'}, {'id': 178270, 'ime': 'Miriam Cooper'}]","['Drama', 'History', 'War']"
2832470,Død snø 2,2014,2014,2014,,23955,100,59,R,"Still on the run from a group of Nazi zombies, a man seeks the aid of a group of American zombie enthusiasts, and discovers new techniques for fighting the zombies.",6.9,"[{'id': 388473, 'ime': 'Vegar Hoel'}, {'id': 2505635, 'ime': 'Ørjan Gamst'}, {'id': 771414, 'ime': 'Martin Starr'}, {'id': 3202519, 'ime': 'Jocelyn DeBoer'}]","['Action', 'Comedy', 'Fantasy']"
70903,The Way We Were,1973,1973,1973,,23945,118,61,,"In pre-WWII, McCarthyism, a diametrically opposed couple come together only to find out that geniune friendship and physical attraction is not enough to overcome fundamental societal beliefs.",7.1,"[{'id': 659, 'ime': 'Barbra Streisand'}, {'id': 602, 'ime': 'Robert Redford'}, {'id': 226947, 'ime': 'Bradford Dillman'}, {'id': 1042, 'ime': 'Lois Chiles'}]","['Drama', 'Romance']"
111333,Labodja princesa,1994,1994,1994,9771658,23944,93,,,A power-hungry sorcerer curses a princess to live as a swan by day in this tale of everlasting love.,6.5,"[{'id': 1588, 'ime': 'Jack Palance'}, {'id': 569294, 'ime': 'Howard McGillin'}, {'id': 629264, 'ime': 'Michelle Nicastro'}, {'id': 130356, 'ime': 'Liz Callaway'}]","['Animation', 'Adventure', 'Comedy']"
71075,The World at War,1973–1974,1973,1974,,23940,52,,,"A groundbreaking 26-part documentary series narrated by the actor Laurence Olivier about the deadliest conflict in history, World War II.",9.2,"[{'id': 59, 'ime': 'Laurence Olivier'}, {'id': 817553, 'ime': 'Albert Speer'}, {'id': 364207, 'ime': 'Averell Harriman'}, {'id': 249075, 'ime': 'Anthony Eden'}]","['Documentary', 'History', 'War']"
4922804,3%,2016–2020,2016,2020,,23935,49,,,"A post-apocalyptic thriller set in near-future Brazil, where a select few are allowed to join a privileged society after undergoing an intense and competitive process.",7.4,"[{'id': 1866161, 'ime': 'Bianca Comparato'}, {'id': 8503168, 'ime': 'Vaneza Oliveira'}, {'id': 1699180, 'ime': 'Rodolfo Valente'}, {'id': 609507, 'ime': 'Zezé Motta'}]","['Action', 'Drama', 'Sci-Fi']"
80240,"Magnum, P.I.",1980–1988,1980,1988,,23925,48,,,The adventures of a Hawaii based private investigator.,7.5,"[{'id': 633, 'ime': 'Tom Selleck'}, {'id': 384916, 'ime': 'John Hillerman'}, {'id': 608853, 'ime': 'Roger E. Mosley'}, {'id': 542027, 'ime': 'Larry Manetti'}]","['Action', 'Adventure', 'Crime']"
2167202,Getaway,2013,2013,2013,10494494,23920,90,22,PG-13,"To save his kidnapped wife, Brent Magna must drive at the orders of a mysterious man.",4.4,"[{'id': 160, 'ime': 'Ethan Hawke'}, {'id': 1411125, 'ime': 'Selena Gomez'}, {'id': 685, 'ime': 'Jon Voight'}, {'id': 293550, 'ime': 'Paul Freeman'}]","['Action', 'Thriller']"
3551096,Fresh Off the Boat,2015–2020,2015,2020,,23917,22,,,A Taiwanese family makes their way in America during the 1990s.,7.8,"[{'id': 1320827, 'ime': 'Randall Park'}, {'id': 2090422, 'ime': 'Constance Wu'}, {'id': 6386589, 'ime': 'Hudson Yang'}, {'id': 5549251, 'ime': 'Forrest Wheeler'}]",['Comedy']
3502172,Mozart in the Jungle,2014–2018,2014,2018,,23906,29,,,"Love, money, ambition and music intertwine in Mozart in the Jungle, a half hour comedic drama that looks at finding yourself and finding love while conquering New York City. A brash new maestro Rodrigo stirs up the New York Symphony as young oboist Hailey hopes for her big chance.",8.1,"[{'id': 305558, 'ime': 'Gael García Bernal'}, {'id': 3860305, 'ime': 'Lola Kirke'}, {'id': 4787, 'ime': 'Saffron Burrows'}, {'id': 3231692, 'ime': 'Hannah Dunne'}]","['Comedy', 'Drama', 'Music']"
460792,Zaspehani narod,2006,2006,2006,1004059,23898,116,64,R,An examination of the health risks involved in the fast food industry as well as its environmental and social consequences.,6.3,"[{'id': 1427, 'ime': 'Greg Kinnear'}, {'id': 246, 'ime': 'Bruce Willis'}, {'id': 1503432, 'ime': 'Catalina Sandino Moreno'}, {'id': 5519, 'ime': 'Wilmer Valderrama'}]","['Comedy', 'Drama']"
89841,Cast Prizzijev,1985,1985,1985,26700000,23896,130,84,,Two professional assassins fall in love.,6.7,"[{'id': 197, 'ime': 'Jack Nicholson'}, {'id': 678, 'ime': 'Kathleen Turner'}, {'id': 5162, 'ime': 'Robert Loggia'}, {'id': 709907, 'ime': 'John Randolph'}]","['Comedy', 'Crime', 'Drama']"
35015,Velicastni Ambersonovi,1942,1942,1942,,23879,88,93,,The spoiled young heir to the decaying Amberson fortune comes between his widowed mother and the man she has always loved.,7.7,"[{'id': 392529, 'ime': 'Tim Holt'}, {'id': 1072, 'ime': 'Joseph Cotten'}, {'id': 182537, 'ime': 'Dolores Costello'}, {'id': 879, 'ime': 'Anne Baxter'}]","['Drama', 'Romance']"
10366460,CODA,2021,2021,2021,,23874,111,75,PG-13,"As a CODA (Child of Deaf Adults) Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her love of music and her fear of abandoning her parents.",8.1,"[{'id': 4454223, 'ime': 'Emilia Jones'}, {'id': 559144, 'ime': 'Marlee Matlin'}, {'id': 1319274, 'ime': 'Troy Kotsur'}, {'id': 3310289, 'ime': 'Daniel Durant'}]","['Drama', 'Music']"
955322,Reaper,2007–2009,2007,2009,,23866,45,,,"On his 21st birthday, Sam discovers his parents sold his soul to the devil before birth and he must now be a bounty hunter for the devil until he dies.",7.7,"[{'id': 365501, 'ime': 'Bret Harrison'}, {'id': 479527, 'ime': 'Tyler Labine'}, {'id': 327779, 'ime': 'Rick Gonzalez'}, {'id': 1335291, 'ime': 'Missy Peregrym'}]","['Adventure', 'Comedy', 'Drama']"
94517,Mystery Science Theater 3000,1988–1999,1988,1999,,23849,92,,,"In the not-too-distant future Joel Robinson is held captive by Dr. Forrester and TV's Frank, forced to watch B-Grade movies on the Satellite of Love with the help of his robot friends: Cambot, Gypsy, Tom Servo and Crow T. Robot.",8.5,"[{'id': 388273, 'ime': 'Joel Hodgson'}, {'id': 625621, 'ime': 'Michael J. Nelson'}, {'id': 64546, 'ime': 'Trace Beaulieu'}, {'id': 614436, 'ime': 'Kevin Murphy'}]","['Comedy', 'Sci-Fi']"
780516,Popolna tatvina,2007,2007,2007,1200234,23846,108,57,PG-13,"In 1960s London, an elderly janitor convinces a glass-ceiling constrained executive to help him steal a handful of diamonds from their employer, the London Diamond Corporation.",6.7,"[{'id': 193, 'ime': 'Demi Moore'}, {'id': 323, 'ime': 'Michael Caine'}, {'id': 933727, 'ime': 'Lambert Wilson'}, {'id': 662511, 'ime': 'Nathaniel Parker'}]","['Crime', 'Drama', 'Thriller']"
76009,Exorcist II: The Heretic,1977,1977,1977,30749142,23843,117,39,,"A teenage girl once possessed by a demon finds that it still lurks within her. Meanwhile, a priest investigates the death of the girl's exorcist.",3.8,"[{'id': 9, 'ime': 'Richard Burton'}, {'id': 304, 'ime': 'Linda Blair'}, {'id': 1221, 'ime': 'Louise Fletcher'}, {'id': 1884, 'ime': 'Max von Sydow'}]",['Horror']
114594,Swimming with Sharks,1994,1994,1994,376928,23840,93,66,R,"A young, naive Hollywood studio assistant finally turns the tables on his incredibly abusive producer boss.",7.1,"[{'id': 228, 'ime': 'Kevin Spacey'}, {'id': 1844, 'ime': 'Frank Whaley'}, {'id': 405, 'ime': 'Michelle Forbes'}, {'id': 1125, 'ime': 'Benicio Del Toro'}]","['Comedy', 'Crime']"
57358,Nattvardsgästerna,1963,1963,1963,,23838,81,,,A small-town priest struggles with his faith.,8.1,"[{'id': 862026, 'ime': 'Ingrid Thulin'}, {'id': 85038, 'ime': 'Gunnar Björnstrand'}, {'id': 511458, 'ime': 'Gunnel Lindblom'}, {'id': 1884, 'ime': 'Max von Sydow'}]",['Drama']
3155320,Extant,2014–2015,2014,2015,,23821,42,,,An astronaut struggles to learn how she became pregnant while on a thirteen-month-long solo space mission.,6.6,"[{'id': 932, 'ime': 'Halle Berry'}, {'id': 3163952, 'ime': 'Pierce Gagnon'}, {'id': 3501146, 'ime': 'Grace Gummer'}, {'id': 1675091, 'ime': 'Tyler Hilton'}]","['Drama', 'Sci-Fi', 'Thriller']"
5853176,The Good Fight,2017–,2017,2022,,23816,45,,,"When Diane Lockhart's life savings are lost, she must start from scratch at a new firm.",8.3,"[{'id': 4724, 'ime': 'Christine Baranski'}, {'id': 1511685, 'ime': 'Sarah Steele'}, {'id': 2148665, 'ime': 'Nyambi Nyambi'}, {'id': 2685264, 'ime': 'Cush Jumbo'}]","['Crime', 'Drama']"
47472,Seven Brides for Seven Brothers,1954,1954,1954,9403000,23812,102,75,,"In 1850 Oregon, when a backwoodsman brings a wife home to his farm, his six brothers decide that they want to get married too.",7.4,"[{'id': 7225, 'ime': 'Jane Powell'}, {'id': 444476, 'ime': 'Howard Keel'}, {'id': 724143, 'ime': 'Jeff Richards'}, {'id': 848560, 'ime': 'Russ Tamblyn'}]","['Comedy', 'Drama', 'Musical']"
995031,Bhool Bhulaiyaa,2007,2007,2007,1069952,23808,159,,,"An NRI and his wife decide to stay in his ancestral home, paying no heed to the warnings about ghosts. Soon, inexplicable occurrences cause him to call a psychiatrist to help solve the mystery.",7.3,"[{'id': 474774, 'ime': 'Akshay Kumar'}, {'id': 1799038, 'ime': 'Vidya Balan'}, {'id': 1832004, 'ime': 'Shiney Ahuja'}, {'id': 665349, 'ime': 'Ameesha Patel'}]","['Comedy', 'Horror', 'Mystery']"
119432,Jungle 2 Jungle,1997,1997,1997,59925026,23798,105,42,PG,"A man learns he has a thirteen-year-old son who was raised in the jungle and brings the boy to New York City, turning his life upside down in the process.",5.2,"[{'id': 741, 'ime': 'Tim Allen'}, {'id': 1737, 'ime': 'Martin Short'}, {'id': 1851, 'ime': 'JoBeth Williams'}, {'id': 357, 'ime': 'Lolita Davidovich'}]","['Comedy', 'Family']"
5639976,The Mist,2017,2017,2017,,23797,42,,,"After an eerie mist rolls into a small town, the residents must battle the mysterious mist and its threats, fighting to maintain their morality and sanity.",5.4,"[{'id': 1767528, 'ime': 'Morgan Spector'}, {'id': 1451415, 'ime': 'Alyssa Sutherland'}, {'id': 6262342, 'ime': 'Gus Birney'}, {'id': 4439530, 'ime': 'Danica Curcic'}]","['Drama', 'Horror', 'Mystery']"
102558,Nothing But Trouble,1991,1991,1991,8479793,23795,94,13,,A businessman and his friends are captured by a sadistic judge and his equally odd family in the backwoods of a bizarre mansion.,5.1,"[{'id': 331, 'ime': 'Chevy Chase'}, {'id': 101, 'ime': 'Dan Aykroyd'}, {'id': 1006, 'ime': 'John Candy'}, {'id': 193, 'ime': 'Demi Moore'}]",['Comedy']
485842,Studio 60 na Sunset Stripu,2006–2007,2006,2007,,23793,44,,,A behind-the-scenes look at a fictional sketch-comedy television show.,8.2,"[{'id': 1612, 'ime': 'Matthew Perry'}, {'id': 1605, 'ime': 'Amanda Peet'}, {'id': 925966, 'ime': 'Bradley Whitford'}, {'id': 1836, 'ime': 'Steven Weber'}]","['Comedy', 'Drama']"
252028,Kupljeni bozic,2004,2004,2004,11663156,23785,91,19,PG-13,"A lonely, obnoxious young millionaire pays a family to spend Christmas with him.",5.4,"[{'id': 255, 'ime': 'Ben Affleck'}, {'id': 775, 'ime': 'Christina Applegate'}, {'id': 1254, 'ime': 'James Gandolfini'}, {'id': 1573, 'ime': ""Catherine O'Hara""}]","['Comedy', 'Romance']"
70290,The Last Detail,1973,1973,1973,3194127,23785,104,89,,"Two Navy men are ordered to bring a young offender to prison, but decide to show him one last good time along the way.",7.5,"[{'id': 197, 'ime': 'Jack Nicholson'}, {'id': 1642, 'ime': 'Randy Quaid'}, {'id': 949935, 'ime': 'Otis Young'}, {'id': 416378, 'ime': 'Clifton James'}]","['Comedy', 'Drama']"
2300975,Jessabelle,2014,2014,2014,,23770,90,37,PG-13,"Returning to her childhood home in Louisiana to recuperate from a horrific car accident, Jessabelle comes face to face with a long-tormented spirit that has been seeking her return -- and has no intention of letting her escape.",5.4,"[{'id': 3512758, 'ime': 'Sarah Snook'}, {'id': 916406, 'ime': 'Mark Webber'}, {'id': 141710, 'ime': 'Joelle Carter'}, {'id': 28625, 'ime': 'David Andrews'}]","['Drama', 'Horror', 'Mystery']"
1640548,Rampart,2011,2011,2011,969239,23768,108,70,R,"Set in 1999 Los Angeles, veteran police officer Dave Brown, the last of the renegade cops, works to take care of his family, and struggles for his own survival.",5.8,"[{'id': 437, 'ime': 'Woody Harrelson'}, {'id': 4936, 'ime': 'Ben Foster'}, {'id': 244, 'ime': 'Sigourney Weaver'}, {'id': 1256532, 'ime': 'Jon Bernthal'}]","['Crime', 'Drama']"
1014775,Civava z Beverly Hillsa,2008,2008,2008,94514402,23765,91,41,PG,"While on vacation in Mexico, Chloe, a ritzy Beverly Hills chihuahua, finds herself lost and in need of assistance in order to get back home.",3.8,"[{'id': 106, 'ime': 'Drew Barrymore'}, {'id': 520064, 'ime': 'George Lopez'}, {'id': 5305, 'ime': 'Piper Perabo'}, {'id': 136572, 'ime': 'Manolo Cardona'}]","['Adventure', 'Comedy', 'Drama']"
1326972,Chi bi: Jue zhan tian xia,2009,2009,2009,627047,23758,142,,,Second and final part of epic tale about a legendary battle that changed the course of China history.,7.6,"[{'id': 504897, 'ime': 'Tony Chiu-Wai Leung'}, {'id': 437580, 'ime': 'Takeshi Kaneshiro'}, {'id': 955342, 'ime': 'Fengyi Zhang'}, {'id': 151654, 'ime': 'Chang Chen'}]","['Action', 'Adventure', 'Drama']"
