id,naslov,leto-zacetek,leto-konec,dolzina,leto,ocena,metascore,glasovi,zasluzek,oznaka,opis
134154,Ride with the Devil,1999,1999,138,1999,6.7,69,13527,630779,R,"During the American Civil War, two friends join the Bushwhackers, a militant group loyal to the Confederacy."
134273,8MM,1999,1999,123,1999,6.5,19,129212,36663315,R,"A private investigator is hired to discover if a ""snuff film"" is authentic or not."
134619,Disturbing Behavior,1998,1998,84,1998,5.6,,21994,17411331,R,"The new kid in Cradle Bay, Washington stumbles across something sinister about the town's method of transforming its unruly teens into upstanding citizens."
137338,200 Cigarettes,1999,1999,101,1999,6.0,33,15143,6851636,R,"A collection of twentysomethings try to cope with relationships, loneliness, desire and their individual neuroses."
137363,Skrivnost ulice Arlington,1999,1999,117,1999,7.2,65,84492,24362501,R,A man begins to suspect his neighbors are not what they appear to be and their secrets could be deadly.
137494,Past,1999,1999,113,1999,6.3,54,112174,87704396,PG-13,An insurance agent is sent by her employer to track down and help capture an art thief.
137523,Klub golih pesti,1999,1999,139,1999,8.8,66,1957271,37030102,R,An insomniac office worker and a devil-may-care soap maker form an underground fight club that evolves into much more.
138304,The Astronaut's Wife,1999,1999,109,1999,5.4,37,54484,10672566,R,"After an explosion in space and subsequent two-minute radio-out period, two astronauts return home to their wives. Slightly it's revealed that they're not the same as they were."
138524,Loci me in zapelji,2003,2003,100,2003,6.2,71,95019,35327628,PG-13,A beautiful gold digger matches wits with a shrewd Beverly Hills divorce lawyer who is increasingly attracted to her.
138704,Pi,1998,1998,84,1998,7.4,72,174708,3216970,R,A paranoid mathematician searches for a key number that will unlock the universal patterns found in nature.
138749,The Road to El Dorado,2000,2000,89,2000,6.9,51,90724,50863742,PG,"Two swindlers get their hands on a map to the fabled city of gold, El Dorado."
139134,Podle igre,1999,1999,97,1999,6.8,56,186216,38328567,R,Two vicious step-siblings of an elite Manhattan prep school make a wager: to deflower the new headmaster's daughter before the start of term.
139239,Kaj dogaja?,1999,1999,102,1999,7.2,72,70165,16842303,R,The aftermath of a drug deal as told from three different points of view.
139654,Dan za trening,2001,2001,122,2001,7.7,69,412210,76631907,R,A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isn't what he appears to be.
139774,Dragon Ball GT: Doragon bôru jîtî,1996,2003,24,1996–2003,6.8,,25594,,,"After Goku is made a kid again by the Black Star Dragon Balls, he goes on a journey to get back to his old self."
139809,The Thirteenth Floor,1999,1999,100,1999,7.1,36,69845,15500000,R,A computer scientist running a virtual reality simulation of 1937 becomes the primary suspect when his colleague and mentor is murdered.
140352,Prebujena vest,1999,1999,157,1999,7.8,84,166614,28965197,R,A research chemist comes under personal and professional attack when he decides to appear in a 60 Minutes exposé on Big Tobacco.
140379,Sen kresne noci,1999,1999,116,1999,6.4,61,25133,16071990,PG-13,"Lovers' lives are complicated by city law, feuding faerie royalty, and... love."
141842,Sopranovi,1999,2007,55,1999–2007,9.2,,344980,,,"New Jersey mob boss Tony Soprano deals with personal and professional issues in his home and business life that affect his mental state, leading him to seek professional psychiatric counseling."
141926,U-571,2000,2000,116,2000,6.6,62,80595,77086030,PG-13,A German submarine is boarded by disguised American submariners trying to capture their Enigma cipher machine.
142342,Ocka po sili,1999,1999,93,1999,6.4,41,208232,163479795,PG-13,"A lazy law school grad adopts a kid to impress his girlfriend, but everything doesn't go as planned and he becomes the unlikely foster father."
142688,Deveta vrata,1999,1999,133,1999,6.7,44,174838,18661336,R,"A rare book dealer, while seeking out the last two copies of a demon text, gets drawn into a conspiracy with supernatural overtones."
143145,Vse in še svet,1999,1999,128,1999,6.4,57,195372,126943684,PG-13,"James Bond uncovers a nuclear plot while protecting an oil heiress from her former kidnapper, an international terrorist who can't feel pain."
144084,Ameriski psiho,2000,2000,101,2000,7.6,64,532031,15070285,R,"A wealthy New York City investment banking executive, Patrick Bateman, hides his alternate psychopathic ego from his co-workers and friends as he delves deeper into his violent, hedonistic fantasies."
144120,Bride of Chucky,1998,1998,89,1998,5.5,48,55977,32404188,R,"Chucky, the doll possessed by a serial killer, discovers the perfect mate to kill and revive into the body of another doll."
144214,The General's Daughter,1999,1999,116,1999,6.4,47,56900,102705852,R,"When the daughter of a well-known and well-respected base commander is murdered, an undercover detective is summoned to look into the matter and finds a slew of cover-ups at West Point."
144528,Trceni profesor 2,2000,2000,106,2000,4.4,38,50071,123309890,PG-13,"Scientist Sherman Klump's inventions, his upcoming marriage to his pretty colleague Denise Gaines and his reputation are threatened by his evil clone Buddy Love."
144964,Highlander: Endgame,2000,2000,87,2000,4.6,21,20052,12801190,R,"Immortals Connor and Duncan MacLeod must join forces against Kell, an evil immortal who has become too strong for anyone to face alone."
145487,Spider-Man,2002,2002,121,2002,7.3,73,730989,403706375,PG-13,"When bitten by a genetically modified spider, a nerdy, shy, and awkward high school student gains spider-like abilities that he eventually must use to fight evil as a superhero after tragedy befalls his family."
145531,Stigmata,1999,1999,103,1999,6.2,28,66908,50046268,R,"When a young woman becomes afflicted by stigmata, a priest is sent to investigate her case, which may have severe ramifications for his faith and for the Catholic Church itself."
145547,Two Hands,1999,1999,103,1999,7.1,,12269,,R,A 19 year old finds himself in debt to a local gangster when some gang loot disappears and sets him on the run from thugs. Meanwhile two street kids start a shopping spree when they find the missing money.
145681,Zbiralec kosti,1999,1999,118,1999,6.7,45,162517,66518655,R,A quadriplegic ex-homicide detective and his partner try to track down a serial killer who is terrorizing New York City.
146309,Thirteen Days,2000,2000,145,2000,7.3,67,57198,34592089,PG-13,"In October 1962, the Kennedy administration struggles to contain the Cuban Missile Crisis."
146316,Lara Croft: Tomb Raider,2001,2001,100,2001,5.8,33,204695,131144183,PG-13,Video game adventurer Lara Croft comes to life in a movie where she races against time and villains to recover powerful ancient artifacts.
146336,Urban Legend,1998,1998,99,1998,5.6,35,64141,38072438,R,A college student suspects a series of bizarre deaths are connected to certain urban legends.
146675,Zacetek konca,1999,1999,122,1999,5.8,33,108291,66889043,R,"At the end of the century, Satan visits New York in search of a bride. It's up to an ex-cop who now runs an elite security outfit to stop him."
146838,Za vsako ceno,1999,1999,162,1999,6.9,52,115936,75530832,R,A behind-the-scenes look at the life-and-death struggles of modern-day gladiators and those who lead them.
146882,Zvestoba do groba,2000,2000,113,2000,7.5,79,174541,27277055,R,"Rob, a record store owner and compulsive list maker, recounts his top five breakups, including the one in progress."
146984,Legenda o Baggerju Vanceu,2000,2000,126,2000,6.7,47,55575,30695227,PG-13,A down-and-out golfer attempts to recover his game and his life with help from a mystical caddy.
147612,Happiness,1998,1998,134,1998,7.7,81,68606,2807390,,"The lives of several individuals intertwine as they go about their lives in their own unique ways, engaging in acts society as a whole might find disturbing in a desperate search for human connection."
147746,Batman Beyond,1999,2001,23,1999–2001,8.1,,26226,,,"Fuelled by remorse and vengeance, a high schooler named Terry McGinnis revives the role of Batman. Under supervision of an elderly Bruce Wayne, he fights crime in a harsh, futuristic Gotham."
147800,10 razlogov zakaj te sovrazim,1999,1999,97,1999,7.3,70,316665,38176108,PG-13,"A pretty, popular teenager can't go out on a date until her ill-tempered older sister does."
149261,Deep Blue Sea,1999,1999,105,1999,5.9,54,130099,73648142,R,"Searching for a cure to Alzheimer's disease, a group of scientists on an isolated research facility become the prey, as a trio of intelligent sharks fight back."
150377,Pravica do umora,1999,1999,105,1999,6.5,40,82557,116741558,R,"A woman framed for her husband's murder suspects he is still alive; as she has already been tried for the crime, she can't be re-prosecuted if she finds and kills him."
150662,Pokazi mi ljubezen,1998,1998,89,1998,7.5,73,51294,168761,,"Two teenage girls in small-town Sweden. Elin is beautiful, popular, and bored with life. Agnes is friendless, sad, and secretly in love with Elin."
151137,Joan of Arc,1999,1999,158,1999,6.4,54,65588,14276317,R,A young girl receives a vision that drives her to rid France of its oppressors.
151568,Topsy-Turvy,1999,1999,160,1999,7.4,90,12273,6201757,R,"Set in the 1880s, the story of how, during a creative dry spell, the partnership of the legendary musical/theatrical writers Gilbert and Sullivan almost dissolves, before they turn it all around and write the Mikado."
151738,Prvi poljub,1999,1999,107,1999,6.1,60,87302,55474756,PG-13,A newspaper reporter enrolls in high school as part of research for a story.
152930,Taksi,1998,1998,86,1998,7.0,,80901,268254,,"To work off his tarnished driving record, a hip taxi driver must chauffeur a loser police inspector on the trail of German bank robbers."
154061,CatDog,1998,2005,23,1998–2005,6.6,,22061,,,"The comic misadventures of a tidy, refined Cat and a goofy, uncouth Dog joined at the abdomen."
154420,Praznovanje,1998,1998,105,1998,8.1,82,83850,1647780,R,"At Helge's 60th birthday party, some unpleasant family truths are revealed."
154421,Idioterne,1998,1998,117,1998,6.8,47,30957,7235,R,"The group of people gather at the house in Copenhagen suburb to break all the limitations and to bring out the ""inner idiot"" in themselves."
154506,Following,1998,1998,69,1998,7.5,60,90598,48482,R,A young writer who follows strangers for material meets a thief who takes him under his wing.
155267,Afera Thomasa Crowna,1999,1999,113,1999,6.9,72,90322,69304264,R,"A very rich and successful playboy amuses himself by stealing artwork, but may have met his match in a seductive detective."
155776,Jawbreaker,1999,1999,87,1999,5.7,22,25612,3071947,R,Three of the most popular girls at Reagan High accidentally kill the prom queen with a jawbreaker when a kidnapping goes horribly wrong.
156812,My Dog Skip,2000,2000,95,2000,7.0,61,19999,34099640,PG,"A shy boy grows up in 1940s Mississippi with the help of his beloved dog, Skip."
156887,Pâfekuto burû,1997,1997,81,1997,8.0,,66854,776665,R,"A pop singer gives up her career to become an actress, but she slowly goes insane when she starts being stalked by an obsessed fan and what seems to be a ghost of her past."
157016,Seul contre tous,1998,1998,93,1998,7.4,,22514,54735,,A horse meat butcher's life and mind begins to break down as he lashes out against various factions of society while attempting to reconnect with his estranged daughter.
